MUNICIPIO,SEXO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
SOPO,FEMENINO
MAICAO,MASCULINO
RIOHACHA (CT),FEMENINO
CAMPOALEGRE,MASCULINO
GARZON,MASCULINO
NEIVA (CT),MASCULINO
NEIVA (CT),FEMENINO
NEIVA (CT),FEMENINO
NEIVA (CT),MASCULINO
NEIVA (CT),MASCULINO
SANTA MARTA (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),FEMENINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
CUCUTA (CT),FEMENINO
CUCUTA (CT),FEMENINO
CUCUTA (CT),FEMENINO
PAMPLONA,MASCULINO
VILLAGARZON,MASCULINO
ARMENIA (CT),FEMENINO
CALARCA,MASCULINO
DOSQUEBRADAS,MASCULINO
PEREIRA (CT),MASCULINO
PEREIRA (CT),FEMENINO
BARRANCABERMEJA,MASCULINO
BARRANCABERMEJA,MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
GIRON,FEMENINO
SINCELEJO (CT),FEMENINO
SINCELEJO (CT),FEMENINO
ESPINAL,FEMENINO
ESPINAL,MASCULINO
IBAGUE (CT),FEMENINO
IBAGUE (CT),MASCULINO
IBAGUE (CT),FEMENINO
IBAGUE (CT),FEMENINO
IBAGUE (CT),MASCULINO
MELGAR,FEMENINO
BUENAVENTURA,FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
PRADERA,FEMENINO
SEVILLA,MASCULINO
TULUA,FEMENINO
TULUA,FEMENINO
ANDES,FEMENINO
ITAGUI,FEMENINO
ITAGUI,FEMENINO
ITAGUI,MASCULINO
MACEO,FEMENINO
MACEO,MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
RETIRO,FEMENINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),MASCULINO
PUERTO COLOMBIA,MASCULINO
SABANALARGA,FEMENINO
SANTO TOMAS,MASCULINO
SOLEDAD,MASCULINO
SOGAMOSO,MASCULINO
SOGAMOSO,MASCULINO
MANIZALES (CT),MASCULINO
CAJIBIO,FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),MASCULINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),MASCULINO
POPAYAN (CT),FEMENINO
AGUACHICA,MASCULINO
AGUACHICA,FEMENINO
VALLEDUPAR (CT),MASCULINO
VALLEDUPAR (CT),MASCULINO
CHINU,MASCULINO
MONTERIA (CT),MASCULINO
MONTERIA (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
RIOHACHA (CT),MASCULINO
GARZON,FEMENINO
NEIVA (CT),MASCULINO
NEIVA (CT),FEMENINO
NEIVA (CT),FEMENINO
NEIVA (CT),FEMENINO
NEIVA (CT),FEMENINO
PITALITO,FEMENINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
IMUES,FEMENINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),FEMENINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
CUCUTA (CT),FEMENINO
CUCUTA (CT),FEMENINO
ARMENIA (CT),MASCULINO
ARMENIA (CT),MASCULINO
CALARCA,FEMENINO
CALARCA,FEMENINO
CALARCA,MASCULINO
DOSQUEBRADAS,MASCULINO
DOSQUEBRADAS,MASCULINO
DOSQUEBRADAS,FEMENINO
PEREIRA (CT),MASCULINO
SANTA ROSA DE CABAL,MASCULINO
BARRANCABERMEJA,MASCULINO
BARRANCABERMEJA,MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
CIMITARRA,FEMENINO
FLORIDABLANCA,MASCULINO
MOGOTES,FEMENINO
PIEDECUESTA,MASCULINO
SINCELEJO (CT),MASCULINO
CHAPARRAL,FEMENINO
ESPINAL,MASCULINO
IBAGUE (CT),MASCULINO
IBAGUE (CT),FEMENINO
IBAGUE (CT),MASCULINO
MELGAR,FEMENINO
MELGAR,MASCULINO
BUENAVENTURA,FEMENINO
BUENAVENTURA,FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),-
CARTAGO,FEMENINO
PALMIRA,FEMENINO
BELLO,MASCULINO
COPACABANA,MASCULINO
COPACABANA,FEMENINO
ENVIGADO,FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
NARINHO,MASCULINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),FEMENINO
BARRANQUILLA (CT),FEMENINO
SOLEDAD,FEMENINO
CARTAGENA (CT),MASCULINO
SOGAMOSO,MASCULINO
TUNJA (CT),MASCULINO
CHINCHINA,MASCULINO
MANIZALES (CT),FEMENINO
MANIZALES (CT),MASCULINO
MANIZALES (CT),FEMENINO
MANIZALES (CT),MASCULINO
MANIZALES (CT),MASCULINO
FLORENCIA (CT),MASCULINO
FLORENCIA (CT),MASCULINO
YOPAL (CT),FEMENINO
YOPAL (CT),MASCULINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),MASCULINO
POPAYAN (CT),MASCULINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
AGUACHICA,FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
ALBANIA,FEMENINO
HATONUEVO,MASCULINO
AIPE,FEMENINO
GARZON,MASCULINO
GARZON,MASCULINO
ISNOS,FEMENINO
ISNOS,FEMENINO
LA PLATA,FEMENINO
LA PLATA,FEMENINO
NEIVA (CT),MASCULINO
PITALITO,MASCULINO
PITALITO,FEMENINO
PITALITO,FEMENINO
SANTA MARTA (CT),FEMENINO
SANTA MARTA (CT),FEMENINO
SANTA MARTA (CT),MASCULINO
PUERTO LLERAS,FEMENINO
VILLAVICENCIO (CT),MASCULINO
CHACHAGUI,MASCULINO
IPIALES,FEMENINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
PASTO (CT),MASCULINO
PASTO (CT),MASCULINO
TUQUERRES,FEMENINO
TUQUERRES,MASCULINO
CUCUTA (CT),MASCULINO
ARMENIA (CT),FEMENINO
ARMENIA (CT),FEMENINO
LA TEBAIDA,MASCULINO
LA TEBAIDA,FEMENINO
MONTENEGRO,MASCULINO
PEREIRA (CT),FEMENINO
PEREIRA (CT),MASCULINO
PEREIRA (CT),MASCULINO
BARRANCABERMEJA,MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
CIMITARRA,FEMENINO
GIRON,MASCULINO
PIEDECUESTA,MASCULINO
SINCELEJO (CT),MASCULINO
SINCELEJO (CT),FEMENINO
CARMEN DE APICALA,MASCULINO
ESPINAL,FEMENINO
IBAGUE (CT),FEMENINO
IBAGUE (CT),MASCULINO
IBAGUE (CT),MASCULINO
IBAGUE (CT),FEMENINO
ORTEGA,FEMENINO
BUENAVENTURA,MASCULINO
BUENAVENTURA,MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
PALMIRA,MASCULINO
YUMBO,MASCULINO
ENVIGADO,MASCULINO
ITAGUI,MASCULINO
ITAGUI,FEMENINO
ITAGUI,MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),MASCULINO
DUITAMA,FEMENINO
PAIPA,FEMENINO
SABOYA,FEMENINO
MANIZALES (CT),FEMENINO
MANIZALES (CT),FEMENINO
PENSILVANIA,MASCULINO
FLORENCIA (CT),FEMENINO
FLORENCIA (CT),FEMENINO
SAN VICENTE DEL CAGUAN,FEMENINO
POPAYAN (CT),MASCULINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
VALLEDUPAR (CT),MASCULINO
VALLEDUPAR (CT),MASCULINO
TADO,FEMENINO
LORICA,FEMENINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),MASCULINO
ANAPOIMA,FEMENINO
ANAPOIMA,FEMENINO
ANAPOIMA,FEMENINO
ANAPOIMA,FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
FUSAGASUGA,FEMENINO
GIRARDOT,FEMENINO
RIOHACHA (CT),MASCULINO
RIOHACHA (CT),-
NEIVA (CT),FEMENINO
FUNDACION,MASCULINO
SANTA MARTA (CT),FEMENINO
SANTA MARTA (CT),MASCULINO
SANTA MARTA (CT),FEMENINO
SANTA MARTA (CT),FEMENINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),FEMENINO
OSPINA,MASCULINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
PASTO (CT),MASCULINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
PASTO (CT),MASCULINO
CUCUTA (CT),MASCULINO
ARMENIA (CT),FEMENINO
PEREIRA (CT),FEMENINO
PEREIRA (CT),MASCULINO
SAN ANDRES (CT),FEMENINO
BARRANCABERMEJA,MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),MASCULINO
FLORIDABLANCA,MASCULINO
FLORIDABLANCA,MASCULINO
FLORIDABLANCA,MASCULINO
COVENHAS,MASCULINO
SINCELEJO (CT),MASCULINO
SINCELEJO (CT),FEMENINO
COELLO,FEMENINO
IBAGUE (CT),MASCULINO
MELGAR,FEMENINO
ORTEGA,-
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
EL CERRITO,MASCULINO
BELLO,MASCULINO
ENVIGADO,FEMENINO
ENVIGADO,FEMENINO
ENVIGADO,MASCULINO
ITAGUI,MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
ARAUCA (CT),-
BARRANQUILLA (CT),FEMENINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),MASCULINO
CARTAGENA (CT),FEMENINO
CARTAGENA (CT),MASCULINO
TUNJA (CT),MASCULINO
MANIZALES (CT),MASCULINO
FLORENCIA (CT),FEMENINO
PUERTO RICO,MASCULINO
POPAYAN (CT),FEMENINO
LA PAZ,-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),-
VALLEDUPAR (CT),MASCULINO
VALLEDUPAR (CT),FEMENINO
VALLEDUPAR (CT),MASCULINO
CERETE,MASCULINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),MASCULINO
MONTERIA (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
CHOACHI,MASCULINO
CHOACHI,MASCULINO
CHOACHI,MASCULINO
COTA,MASCULINO
PUERTO SALGAR,MASCULINO
MAICAO,MASCULINO
RIOHACHA (CT),MASCULINO
RIOHACHA (CT),-
SAN JUAN DEL CESAR,FEMENINO
NEIVA (CT),MASCULINO
NEIVA (CT),FEMENINO
NEIVA (CT),FEMENINO
PITALITO,MASCULINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
PASTO (CT),MASCULINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
CUCUTA (CT),FEMENINO
CUCUTA (CT),FEMENINO
ARMENIA (CT),MASCULINO
ARMENIA (CT),MASCULINO
ARMENIA (CT),FEMENINO
DOSQUEBRADAS,MASCULINO
DOSQUEBRADAS,MASCULINO
DOSQUEBRADAS,MASCULINO
PEREIRA (CT),MASCULINO
PEREIRA (CT),MASCULINO
PEREIRA (CT),FEMENINO
BARRANCABERMEJA,MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
CIMITARRA,FEMENINO
GIRON,MASCULINO
PIEDECUESTA,FEMENINO
PIEDECUESTA,FEMENINO
COROZAL,MASCULINO
SINCELEJO (CT),FEMENINO
CHAPARRAL,FEMENINO
GUAMO,FEMENINO
IBAGUE (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
CALI (CT),MASCULINO
LA UNION,MASCULINO
ENVIGADO,MASCULINO
ENVIGADO,MASCULINO
ENVIGADO,MASCULINO
ITAGUI,FEMENINO
ITAGUI,MASCULINO
ITAGUI,MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),MASCULINO
MEDELLIN (CT),-
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
BARRANQUILLA (CT),FEMENINO
BARRANQUILLA (CT),MASCULINO
BARRANQUILLA (CT),FEMENINO
BARRANQUILLA (CT),FEMENINO
SOLEDAD,FEMENINO
SOLEDAD,MASCULINO
CARTAGENA (CT),MASCULINO
CHIQUINQUIRA,MASCULINO
CHIQUINQUIRA,FEMENINO
SOGAMOSO,MASCULINO
MANIZALES (CT),FEMENINO
MANIZALES (CT),FEMENINO
MANIZALES (CT),MASCULINO
FLORENCIA (CT),FEMENINO
FLORENCIA (CT),FEMENINO
FLORENCIA (CT),FEMENINO
SAN JOSE DEL FRAGUA,MASCULINO
SAN VICENTE DEL CAGUAN,FEMENINO
YOPAL (CT),MASCULINO
POPAYAN (CT),MASCULINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
POPAYAN (CT),FEMENINO
SANTANDER DE QUILICHAO,MASCULINO
SANTANDER DE QUILICHAO,MASCULINO
QUIBDO (CT),MASCULINO
MONTERIA (CT),MASCULINO
MONTERIA (CT),MASCULINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),MASCULINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),FEMENINO
MONTERIA (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),FEMENINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
BOGOTA D.C. (CT),MASCULINO
FUSAGASUGA,MASCULINO
GIRARDOT,FEMENINO
MAICAO,MASCULINO
RIOHACHA (CT),FEMENINO
RIOHACHA (CT),FEMENINO
SAN JUAN DEL CESAR,FEMENINO
ALTAMIRA,FEMENINO
NEIVA (CT),FEMENINO
NEIVA (CT),FEMENINO
NEIVA (CT),MASCULINO
NEIVA (CT),MASCULINO
SAN AGUSTIN,MASCULINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),FEMENINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
VILLAVICENCIO (CT),MASCULINO
PASTO (CT),FEMENINO
PASTO (CT),FEMENINO
CUCUTA (CT),FEMENINO
CUCUTA (CT),MASCULINO
ARMENIA (CT),FEMENINO
ARMENIA (CT),FEMENINO
ARMENIA (CT),FEMENINO
ARMENIA (CT),MASCULINO
FILANDIA,FEMENINO
FILANDIA,FEMENINO
LA VIRGINIA,MASCULINO
LA VIRGINIA,FEMENINO
PEREIRA (CT),MASCULINO
PEREIRA (CT),MASCULINO
PEREIRA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),MASCULINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),FEMENINO
BUCARAMANGA (CT),MASCULINO
FLORIDABLANCA,MASCULINO
LEBRIJA,MASCULINO
PIEDECUESTA,FEMENINO
PIEDECUESTA,FEMENINO
PIEDECUESTA,MASCULINO
ESPINAL,MASCULINO
ESPINAL,MASCULINO
IBAGUE (CT),MASCULINO
IBAGUE (CT),MASCULINO
IBAGUE (CT),MASCULINO
BUENAVENTURA,MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),FEMENINO
CALI (CT),MASCULINO
CARTAGO,MASCULINO
COPACABANA,MASCULINO
ENVIGADO,MASCULINO
ENVIGADO,MASCULINO
ENVIGADO,FEMENINO
ITAGUI,FEMENINO
ITAGUI,FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
MEDELLIN (CT),FEMENINO
