DEPARTAMENTO,BARRIO
GUAJIRA,CENTRO
GUAJIRA,ENTRERIOS
GUAJIRA,CARIBE
HUILA,LOS ARRAYANES
HUILA,ESTADIO DE FUTBOL
HUILA,GRANJAS COMUNITARIAS
MAGDALENA,CENTRO
MAGDALENA,MARIA EUGENIA
META,VEREDA YARI
META,SANTA FE
META,VILLA SUAREZ
META,VILLA SUAREZ
META,CATUMARE
META,BARZAL BAJO
NARINHO,PARQUE BOLIVAR
NARINHO,EL BOSQUE
NARINHO,VILLA DOCENTE
NARINHO,CENTRO
NARINHO,SAN DIEGO NORTE
NARINHO,LAS CUADRAS
NARINHO,MORASURCO
NORTE DE SANTANDER,BARRIO LA HERMITA
NORTE DE SANTANDER,BARRIO GAITAN
NORTE DE SANTANDER,BARRIO SAN JOSE
NORTE DE SANTANDER,BARRIO PATIO CENTRO
PUTUMAYO,VDA. VILLAGLORIA
QUINDIO,SIMON BOLIVAR
QUINDIO,CALIMA
QUINDIO,SECTOR PORTAL DEL QUINDIO
QUINDIO,CENTRO
QUINDIO,VDA.LA POPA
QUINDIO,VDA.LA POPA
RISARALDA,SECTOR COCONI
RISARALDA,GALICIA ALTA
RISARALDA,CENTRO (A) PEREIRA
SANTANDER,TORCOROMA
SANTANDER,VILLAROSA
SANTANDER,ANTONIA SANTOS
SANTANDER,CENTRO
SANTANDER,CENTRO
SANTANDER,MOLINOS BAJOS
SANTANDER,PUERTO MADERO
SANTANDER,URB. CATALUNHA
SUCRE,LAS MERCEDES
TOLIMA,EL ROCIO
TOLIMA,BELARCAZAR
VALLE,PUEBLO NUEVO
VALLE,ALFONSO LOPEZ I E7
VALLE,MANUELA BELTRAN E14
VALLE,LAS ORQUIDEAS E14
VALLE,EL INGENIO E17
VALLE,SAN LUIS E6
VALLE,LA HACIENDA E17
VALLE,EL CALVARIO E3
VALLE,REPUBLICA ISRAEL E16
VALLE,ALFONSO B. ARAGON E14
VALLE,GUAYAQUIL E9
VALLE,VILLA DEL SUR E11
VALLE,JUNIN E9
VALLE,CIUDAD CORDOBA E15
VALLE,VIPASA E2
VALLE,LILI E17
VALLE,EL INGENIO E17
VALLE,EL REMANSO E21
VALLE,POPULAR E4
VALLE,SAN PEDRO E3
VALLE,CGTO LA BUITRERA E18
VALLE,GUAYAQUIL E9
VALLE,SAN ANTONIO
VALLE,CIUDAD SUR E24
VALLE,PORTAL DE JAMUNDI E24
VALLE,LA INMACULADA
ANTIOQUIA,CIUDADELA DEL NORTE
ANTIOQUIA,MORAVIA  C-4
ANTIOQUIA,LAS CASITAS
ANTIOQUIA,SANTA MARIA # 1
ANTIOQUIA,CRISTO REY C-15
ANTIOQUIA,CUARTA BRIGADA C-11
ANTIOQUIA,SAN BENITO C-10
ANTIOQUIA,UINIVERSIDAD DE ANTIOQUIA  C-4
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,LA AGUACATALA C-14
ANTIOQUIA,NUEVA VILLA DE ABURRA C-16
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,ROBLEDO C-7
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,BELEN C-16
ANTIOQUIA,LORENA C-11
ANTIOQUIA,CRISTO REY C-15
ANTIOQUIA,PATIO BONITO C-14
ANTIOQUIA,BOMBONA 1 C-10
ANTIOQUIA,LA PINHUELA  C-4
ANTIOQUIA,LA COLINA C-15
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,AVENIDA GALAN HOYO
ANTIOQUIA,LA BODEGA
ANTIOQUIA,LA BODEGA
ANTIOQUIA,LA BODEGA
ATLANTICO,LA CEIBA
ATLANTICO,SAN FELIPE
ATLANTICO,SILENCIO
ATLANTICO,VILLA MUVDI
ATLANTICO,VILLA MUVDI
BOLIVAR,BARRIO PASTRANA
BOYACA,BARRIO CENTRO
BOYACA,BARRIO SANTA INES
BOYACA,CENTRO
BOYACA,BARRIO MESOPOTAMIA
CALDAS,BARRIO CHIPRE
CALDAS,SAN ANTONIO
CALDAS,ALTA SUIZA
CALDAS,ALTA SUIZA
CAQUETA,CIUDADELA HABITACIONAL SIGLO XXI
CAQUETA,EL PRADO
CAQUETA,JUAN XXIII
CASANARE,LUIS HERNANDEZ VARGAS
CASANARE,LOS ALMENDROS
CAUCA,BOLIVAR
CAUCA,CENTRO
CAUCA,VALENCIA
CAUCA,LAS DOS AGUAS
CAUCA,ANTONIO NARINHO
CESAR,ICHAGUA
CESAR,EL CARMEN
CORDOBA,EL CENTRO
CORDOBA,EL CENTRO
CORDOBA,COLON
CORDOBA,LA GRANJA
CORDOBA,LA JULIA
CORDOBA,LACHARME
CORDOBA,EL CENTRO
CUNDINAMARCA,EL POA E-11
CUNDINAMARCA,ACACIAS SUR E-19
CUNDINAMARCA,BONANZA E-10
CUNDINAMARCA,CIUDAD SALITRE II E-13
CUNDINAMARCA,BOSQUE DE LOS PINOS E-1
CUNDINAMARCA,CENTRO E-3
CUNDINAMARCA,TEUSAQUILLO E-13
CUNDINAMARCA,ALTAMIRA E-4
CUNDINAMARCA,URB. LA ASUNCION E-16
CUNDINAMARCA,BARRIOS UNIDOS E-12
CUNDINAMARCA,SANTA INES E-3
CUNDINAMARCA,GUSTAVO RESTREPO E-18
CUNDINAMARCA,LAS NIEVES E-3
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,CHAPINERO CENTRAL E-2
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,URB. VILLA ELISA E-11
CUNDINAMARCA,SAN LUIS E-13
CUNDINAMARCA,TEUSAQUILLO E-13
CUNDINAMARCA,LAS DOS AVENIDAS E-8
CUNDINAMARCA,VILLA MARIA I E-11
CUNDINAMARCA,LA CANDELARIA E-3
CUNDINAMARCA,RICAURTE E-14
CUNDINAMARCA,LA CALLEJA E-1
CUNDINAMARCA,PALESTINA E-7
CUNDINAMARCA,LA CAPUCHINA E-3
CUNDINAMARCA,VENECIA E-6
CUNDINAMARCA,GRAN COLOMBIANO E-8
CUNDINAMARCA,AZUCENA SECTOR EL TRIANGULO E-7
CUNDINAMARCA,SAN JOSE DE FONTIBON E-9
CUNDINAMARCA,GALERIAS E-13
CUNDINAMARCA,MARTIRES E-14
CUNDINAMARCA,EL ENCANTO E-10
CUNDINAMARCA,ANTIGUO COUNTRY E-2
CUNDINAMARCA,LAS AGUAS E-3
CUNDINAMARCA,MARLY E-2
CUNDINAMARCA,URB. SAN PATRICIO E-1
CUNDINAMARCA,MANDALAY I ETAPA E-8
CUNDINAMARCA,LA CABRERA E-2
CUNDINAMARCA,CHICO I E-2
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,URB. PONTEVEDRA I SECTOR E-11
CUNDINAMARCA,MULTIFAMILIAR VILLA EMILIA E-8
CUNDINAMARCA,VITELMA E-4
CUNDINAMARCA,CHAPINERO CENTRAL E-2
CUNDINAMARCA,EL POA E-11
CUNDINAMARCA,QUINDIO E-4
CUNDINAMARCA,CENTRO ADMINISTRATIVO E-17
CUNDINAMARCA,VILLAS DE GRANADA E-10
CUNDINAMARCA,LA CABANHA E-9
CUNDINAMARCA,SAN MIGUEL
CUNDINAMARCA,CIUDAD VERDE
CUNDINAMARCA,ALTOS DEL BOSQUE I
GUAJIRA,NORTE
GUAJIRA,NORTE
GUAJIRA,NORTE
HUILA,EL JARDIN
MAGDALENA,PINHON
MAGDALENA,URBANIZACION SANTA LUCIA
MAGDALENA,SANTA CRUZ
MAGDALENA,CORREGIMIENTO SEVILLA
META,SANTA INES
META,CAUDAL ORIENTAL
META,CAUDAL ORIENTAL
META,TORRES DE SAN JUAN
META,BRISAS DEL GUATIQUIA
NARINHO,AVENIDA PANAMERICANA
NARINHO,EL DORADO
NARINHO,LA ROSA
NARINHO,SAN IGNACIO
NORTE DE SANTANDER,BARRIO CENTRO
NORTE DE SANTANDER,BARRIO EL GUAMO
QUINDIO,VDA.ALTO DEL RIO
QUINDIO,ZONA CENTRO
QUINDIO,ZONA CENTRO
RISARALDA,CENTRAL
RISARALDA,BYRON GAVIRIA
RISARALDA,LA ESPERANZA
RISARALDA,SECTOR PARQUE EL LAGO
RISARALDA,ALFONSO LOPEZ
RISARALDA,SECTOR INVICO
SANTANDER,KENNEDY
SANTANDER,LA FLORESTA
SANTANDER,GAITAN
SANTANDER,LA AURORA
SANTANDER,GIRARDOT
SANTANDER,DIAMANTE II
SANTANDER,MUTIS
SANTANDER,NUEVO SOTOMAYOR
SANTANDER,BELENCITO
SANTANDER,CIUDADELA NUEVO GIRON
SANTANDER,CABECERA DEL LLANO P/TA
TOLIMA,SANTA ANA
TOLIMA,LIBERTADOR
TOLIMA,SANTA HELENA
TOLIMA,SANTA HELENA
TOLIMA,MIROLINDO
VALLE,CALLE PRIMERA
VALLE,CENTRO
VALLE,CENTRO
VALLE,EL RETIRO E15
VALLE,SANTA ELENA E10
VALLE,ALFEREZ REAL E18
VALLE,SILOE E20
VALLE,SAN JOAQUIN E17
VALLE,PAMPA LINDA E19
VALLE,PRIMERO DE MAYO E17
VALLE,LILI E17
VALLE,CALIMA E4
VALLE,EL CEDRO E19
VALLE,SAN NICOLAS E3
VALLE,URB. TEQUENDAMA E19
VALLE,LA MERCED E3
VALLE,CANEY E17
VALLE,TERRON COLORADO E1
VALLE,CGTO HORMIGUERO E22
VALLE,MANUELA BELTRAN E14
VALLE,URB. MILITAR E19
VALLE,SAN VICENTE E2
VALLE,LA MERCED E3
VALLE,NUEVA TEQUENDAMA E19
VALLE,SANTA BARBARA
ANTIOQUIA,LAS MALVINAS
ANTIOQUIA,EL BOSQUE
ANTIOQUIA,ALCALA
ANTIOQUIA,EL ESMERALDAL
ANTIOQUIA,BARRIOS UNIDOS
ANTIOQUIA,SAN BERNARDO C-16
ANTIOQUIA,ALFONSO LOPEZ C-5
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,BARRIO COLON C-10
ANTIOQUIA,LOPEZ DE MESA C-7
ANTIOQUIA,MANRIQUE 2  C-3
ANTIOQUIA,BELEN C-16
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,CALAZANS C-12
ANTIOQUIA,VILLA CARLOTA C-14
ANTIOQUIA,GUAYAQUIL C-10
ANTIOQUIA,SAN BENITO C-10
ANTIOQUIA,LAS MERCEDES C-16
ANTIOQUIA,LA FLORIDA C-14
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,GUAYAQUIL C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,ENTREAMIGOS
ANTIOQUIA,PRADOS DE SABANETA
ANTIOQUIA,LAS BODEGAS
ATLANTICO,LA ALBORAYA
ATLANTICO,EL CARMEN
ATLANTICO,ZONA RURAL
ATLANTICO,JAGUEY DE VILLA ESPERANZA
BOLIVAR,MANZANILLO
BOLIVAR,CARTAGENITA
BOLIVAR,BARRIO YATI
BOYACA,BARRIO CENTRO
CALDAS,LA NUBIA
CALDAS,CENTRO
CALDAS,BAJO TABLAZO
CALDAS,BAJA SUIZA
CAQUETA,RODRIGO TURBAY 1 ETAPA
CAQUETA,JUAN XXIII
CAQUETA,VILLA SALEM
CASANARE,CASIMENA
CAUCA,VDA RIO BLANCO NORTE
CAUCA,EL EMPEDRADO
CAUCA,CENTRO
CESAR,EL PROGRESO
CESAR,LAS PALMAS
CORDOBA,LA ESPERANZA
CORDOBA,LA GRANJA
CORDOBA,RISARALDA
CORDOBA,LA JULIA
CORDOBA,BUENAVISTA
CORDOBA,RISARALDA
CORDOBA,RISARALDA
CORDOBA,MOGAMBO
CORDOBA,VILLA ROSARIO
CUNDINAMARCA,SAN JORGE CENTRAL E-15
CUNDINAMARCA,VOTO NACIONAL E-14
CUNDINAMARCA,CIUDAD DE CALI E-8
CUNDINAMARCA,URB. ELTEJAR E-16
CUNDINAMARCA,PATIO BONITO I E-8
CUNDINAMARCA,LOS NARANJOS E-7
CUNDINAMARCA,CHICO NORTE I E-2
CUNDINAMARCA,CENTENARIO E-9
CUNDINAMARCA,FLORIDA SUR ALTO E-19
CUNDINAMARCA,VOTO NACIONAL E-14
CUNDINAMARCA,ALCALA  E-11
CUNDINAMARCA,VENECIA E-6
CUNDINAMARCA,URB. ORTEZAL E-16
CUNDINAMARCA,LAS DOS AVENIDAS E-8
CUNDINAMARCA,SANTA ISABEL OCCIDENTAL E-16
CUNDINAMARCA,VENECIA E-6
CUNDINAMARCA,RESTREPO E-15
CUNDINAMARCA,URB. TIMIZA E-8
CUNDINAMARCA,HIPOTECHO OCCIDENTAL E-8
CUNDINAMARCA,LOS CEDRITOS E-1
CUNDINAMARCA,CHICO NORTE II E-2
CUNDINAMARCA,ALCAZARES E-12
CUNDINAMARCA,EL TUNAL II E-6
CUNDINAMARCA,SANTA ISABEL E-14
CUNDINAMARCA,URB. MAZUREN I SECTOR E-11
CUNDINAMARCA,SAN FRANCISCO E-19
CUNDINAMARCA,SUCRE E-2
CUNDINAMARCA,EL RESTREPO E-15
CUNDINAMARCA,GUSTAVO RESTREPO E-18
CUNDINAMARCA,MARIA PAZ E-8
CUNDINAMARCA,LA SOLEDAD E-13
CUNDINAMARCA,CASTILLA REAL     E-8
GUAJIRA,EL CARMEN
HUILA,CENTRO
HUILA,CANAIMA
HUILA,ALAMOS NORTE
HUILA,SANTA CLARA
HUILA,SANTA CLARA
HUILA,MONSERRATE
HUILA,MANZANARES
HUILA,LUIS CARLOS GALAN ETAPA I
HUILA,CANDIDO LEGUIZAMO
HUILA,SANTA ISABEL
MAGDALENA,NARINHO (C-1)
MAGDALENA,CAMELLON 20 DE JULIO   (C-1)
MAGDALENA,LA PAZ
MAGDALENA,GAIRA CENTRO
META,GAITAN
META,CENTRO
META,REMANSOS DE ROSA BLANCA
META,LA ESMERALDA
META,BARZAL BAJO
META,PORFIA
META,7 DE AGOSTO
NARINHO,AVENIDA PANAMERICANA
NARINHO,SANTA FE
NARINHO,BOMBONA
NARINHO,LAS CUADRAS
NARINHO,MARIDIAZ
NARINHO,SENDOYA
NARINHO,CENTRO
NARINHO,MARIDIAZ
NARINHO,BOLIVAR
NORTE DE SANTANDER,BARRIO SAN EDUARDO
QUINDIO,CENTRO COMERCIAL CALIMA
QUINDIO,EL RECREO
QUINDIO,LA CABANHA
QUINDIO,CENTRO
QUINDIO,LA JULIA
RISARALDA,GUADALUPE
RISARALDA,SECTOR EL ESTADIO
RISARALDA,SECTOR PLAZA DE BOLIVAR
RISARALDA,SECTOR PUENTES DE LA 9A CON 12
RISARALDA,CARACOL LA CURVA
RISARALDA,INTERMEDIO (V/SANTANA)
SANTANDER,EL TRIUNFO
SANTANDER,YARIMA
SANTANDER,CENTRO
SANTANDER,SAN FRANCISCO
SANTANDER,SAN ALONSO
SANTANDER,BOLIVAR
SANTANDER,LA AURORA
SANTANDER,LAGOS I
SANTANDER,URB. ALTOS DE BELLAVISTA
SANTANDER,EL PALENQUE
SANTANDER,LA POPA
SANTANDER,SAN JOSE
SUCRE,SANTA CATALINA
SUCRE,20 DE JULIO
SUCRE,20 DE JULIO
SUCRE,FORD
SUCRE,ALTO FORD
SUCRE,PUERTA ROJA
SUCRE,SAN CARLOS
SUCRE,LA PALMA
TOLIMA,VRDA. SANTO DOMINGO
TOLIMA,CENTRO
TOLIMA,PALMERAS
TOLIMA,CENTENARIO
TOLIMA,VIA PANAMERICANA
TOLIMA,VIA PANAMERICANA
TOLIMA,CENTRO
VALLE,ALTAMAR
VALLE,CANHAVERALES - LOS SAMANES E17
VALLE,VILLA DEL PRADO - EL GUABITO E5
VALLE,EL LIMONAR E17
VALLE,EL PENHON E3
VALLE,EUCARISTICO E19
VALLE,PANAMERICANO E10
VALLE,MARIANO RAMOS E16
VALLE,SAN ANTONIO E3
VALLE,URBANIZACION LA MERCED E2
VALLE,URBANIZACION LA MERCED E2
VALLE,SAN FERNANDO NUEVO E19
VALLE,VDA. EL LLANITO
VALLE,VDA. EL LLANITO
VALLE,PRIMERO DE MAYO
VALLE,SAN CAYETANO
VALLE,LA EMILIA
ANTIOQUIA,EL PORTAL
ANTIOQUIA,CENTRO
ANTIOQUIA,DITAIRES
ANTIOQUIA,SANTA CRUZ  C-2
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,CASTILLA C-5
ANTIOQUIA,CASTILLA C-5
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,SAN DIEGO C-10
ANTIOQUIA,BELEN C-16
ANTIOQUIA,SANTA FE C-15
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,CORAZON DE JESUS C-10
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,FLORIDA NUEVA C-11
ANTIOQUIA,SAN PEDRO  C-4
ANTIOQUIA,GUAYABAL C-15
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,SANTA INES  C-3
ANTIOQUIA,BARRIO COLOMBIA C-14
ANTIOQUIA,MOSCU 1  C-2
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,EVERFIT C-5
ANTIOQUIA,LAURELES C-11
ANTIOQUIA,CRISTO REY C-15
ANTIOQUIA,CALLE REAL
ANTIOQUIA,VDA. PUERTO TOMAS
ATLANTICO,LA VICTORIA
ATLANTICO,SAN LUIS
ATLANTICO,SAN JORGE
BOYACA,JARDIN DEL NORTE
BOYACA,LAS AMERICAS
BOYACA,CENTRO
BOYACA,BARRIO CENTRO
BOYACA,BARRIO AQUIMIN
BOYACA,BARRIO AQUIMIN
CALDAS,FUNDADORES
CALDAS,BARRIO LA ASUNCION
CALDAS,BAJO TABLAZO
CAQUETA,LOS MOLINOS
CASANARE,LA FLORIDA
CASANARE,CARIBABARE
CAUCA,LOS SAUCES
CORDOBA,CGTO SAN SEBASTIAN
CORDOBA,VILLA MELISA
CORDOBA,TACASUAN
CORDOBA,EL CENTRO
CUNDINAMARCA,YOMASA NORTE E-5
CUNDINAMARCA,VERACRUZ E-3
CUNDINAMARCA,MARIA PAZ E-8
CUNDINAMARCA,GALERIAS E-13
CUNDINAMARCA,FONTIBON CENTRO E-9
CUNDINAMARCA,VILLA MAYOR E-15
CUNDINAMARCA,EL AMPARO E-8
CUNDINAMARCA,SANTA ISABEL E-14
CUNDINAMARCA,LA FAVORITA E-14
CUNDINAMARCA,HIPOTECHO OCCIDENTAL E-8
CUNDINAMARCA,SAN JORGE E-18
CUNDINAMARCA,7 DE AGOSTO E-12
CUNDINAMARCA,ESTRELLA E-13
CUNDINAMARCA,CARVAJAL E-8
CUNDINAMARCA,VENECIA E-6
CUNDINAMARCA,GRAN COLOMBIANO E-8
CUNDINAMARCA,GALERIAS E-13
CUNDINAMARCA,FLORALIA E-8
CUNDINAMARCA,DANUBIO AZUL E-5
CUNDINAMARCA,EL CARMEN E-9
CUNDINAMARCA,SAN JOSE ORIENTAL E-4
CUNDINAMARCA,CENTRO
GUAJIRA,URB. LOS DESEOS
GUAJIRA,URB. LOS DESEOS
HUILA,MANZANARES
HUILA,CANDIDO LEGUIZAMO
HUILA,LOS ANDAQUIES
HUILA,TUQUILA
MAGDALENA,20 DE JULIO
META,VEREDA PUENTE AMARILLO
META,VEREDA VANGUARDIA
META,VEREDA LAS MERCEDES
META,SANTA HELENA I
META,TERMINAL TRASPORTES
NARINHO,SAN FELIPE
NARINHO,LA CAROLINA
NARINHO,CENTRO
NARINHO,CORAZON DE JESUS
NARINHO,JAMONDINO
NARINHO,LOS ROBLES
NARINHO,CENTRO
NARINHO,CENTRO
NARINHO,EL BOSQUE
QUINDIO,"LA FACHADA I,II Y III"
QUINDIO,VILLA LILIANA
QUINDIO,GRANADA
QUINDIO,ZONA CENTRO
RISARALDA,LA AURORA
RISARALDA,EL TRIUNFO
RISARALDA,INTERMEDIO (V/SANTANA)
RISARALDA,CENTRO (B) PEREIRA
SANTANDER,LAS GRANJAS
SANTANDER,PROVENZA
SANTANDER,MIRAMAR
SANTANDER,CENTRO
SANTANDER,CENTRO
SUCRE,RAFAEL NUNHEZ
SUCRE,MI REFUGIO
SUCRE,EL BONGO
SUCRE,AV. LAS PENHITAS
SUCRE,LA MANO DE DIOS
SUCRE,LOS ANDES
TOLIMA,CENTRO
TOLIMA,BELEN
TOLIMA,VER. TARQUI
TOLIMA,CENTRO
TOLIMA,ESTACION
TOLIMA,MURILLO TORO
TOLIMA,VILLA CAFE
TOLIMA,CENTRO
TOLIMA,EL BOSQUE
VALLE,BELLAVISTA
VALLE,EUCARISTICO E19
VALLE,EL LIDO E19
VALLE,VILLA DEL PRADO - EL GUABITO E5
VALLE,VILLA DEL PRADO - EL GUABITO E5
VALLE,MELENDEZ E18
VALLE,PRADOS DEL NORTE E2
VALLE,CIUDADELA FLORALIA E6
VALLE,SAN JUDAS TADEO I E10
VALLE,BENJAMIN HERRERA E8
VALLE,SIMON BOLIVAR E8
VALLE,SAN NICOLAS E3
VALLE,SANTA MONICA RESIDENCIAL E2
VALLE,SANTA MONICA RESIDENCIAL E2
VALLE,CORREGIMIENTO LA HABANA
VALLE,SANTA RITA
VALLE,UNION DE VIVIENDA POPULAR
VALLE,BOLIVAR E25
VALLE,LAS MERCEDES
ANTIOQUIA,LA ESTACION
ANTIOQUIA,LA CABANHA
ANTIOQUIA,LAS ACACIAS
ANTIOQUIA,LA FLORIDA
ANTIOQUIA,MIRAFLORES  C-9
ANTIOQUIA,CASTILLA C-5
ANTIOQUIA,SANTA LUCIA C-12
ANTIOQUIA,SANTA LUCIA C-12
ANTIOQUIA,MANRIQUE 2  C-3
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LOS COLORES C-11
ANTIOQUIA,FLORIDA NUEVA C-11
ANTIOQUIA,CASTILLA C-5
ANTIOQUIA,CENTRO
ATLANTICO,LA CEIBA
ATLANTICO,CENTRO
ATLANTICO,CIUDADELA METROPOLITANA
ATLANTICO,CIUDADELA METROPOLITANA
BOLIVAR,LA CANDELARIA
BOLIVAR,OLAYA HERRERA
BOYACA,BARRIO SAN DIEGO
CALDAS,ALTA SUIZA
CAQUETA,JUAN XXIII
CAQUETA,LAS MALVINAS
CAQUETA,EL CENTRO
CASANARE,LUIS MARIA JIMENEZ
CASANARE,VILLA MARIA
CAUCA,CAMPO BELLO NORTE
CAUCA,CENTRO
CHOCO,CRISTO REY
CORDOBA,LA PRADERA
CORDOBA,CHUCHURUBI
CORDOBA,VILLANUEVA
CORDOBA,SANTAFE
CORDOBA,CGTO CAROLINA
CUNDINAMARCA,VER.SOCOTA
CUNDINAMARCA,GRANADA NORTE E-11
CUNDINAMARCA,SANTA ISABEL E-14
CUNDINAMARCA,EDUARDO SANTOS E-14
CUNDINAMARCA,SAN LUIS E-13
CUNDINAMARCA,QUINTA PAREDES E-13
CUNDINAMARCA,ENTRERIOS E-12
CUNDINAMARCA,HIPOTECHO OCCIDENTAL E-8
CUNDINAMARCA,EL RETIRO E-2
CUNDINAMARCA,RICAURTE E-14
CUNDINAMARCA,SAN MIGUEL E-4
CUNDINAMARCA,VENECIA E-6
CUNDINAMARCA,SAN MARCOS E-10
CUNDINAMARCA,SIMON BOLIVAR E-12
CUNDINAMARCA,LA FAVORITA E-14
CUNDINAMARCA,BRASILIA SUR E-5
CUNDINAMARCA,SAN AGUSTIN II SECTOR E-18
GUAJIRA,VILLA ANA
GUAJIRA,LUIS ANTONIO ROBLES
GUAJIRA,1 DE MAYO
HUILA,CENTRO
HUILA,CANAIMA
HUILA,VERSALLES
HUILA,VERSALLES
HUILA,LAS PALMAS ETAPA II
HUILA,TIMANCO
HUILA,ZONA INDUSTRIAL
HUILA,DIEGO DE OSPINA
HUILA,CARACOLI
HUILA,VEREDA EL CAGUAN
HUILA,PARAISO
META,CENTRO
NARINHO,TOTORAL
NARINHO,LAS LUNAS
NARINHO,TAMASAGRA I
NORTE DE SANTANDER,BARRIO EL PORTICO
NORTE DE SANTANDER,BARRIO EL LLANO
QUINDIO,EL BERLIN
QUINDIO,CENTRO
QUINDIO,ZONA CENTRO
RISARALDA,SANTA ISABEL 1
RISARALDA,LA VICTORIA
RISARALDA,LA VICTORIA
RISARALDA,LA VICTORIA
RISARALDA,BERLIN
RISARALDA,PROVIDENCIA
RISARALDA,AMERICA
SANTANDER,BELEN
SANTANDER,GIRARDOT
SANTANDER,SAN ALONSO
SANTANDER,COMUNEROS
SANTANDER,LA UNIVERSIDAD
SANTANDER,GARCIA ROVIRA
SANTANDER,PALERMO
SANTANDER,PALERMO
SUCRE,PIONEROS
TOLIMA,VRDA. BRASIL
TOLIMA,VRDA. BRASIL
TOLIMA,CENTRO
TOLIMA,VASCONIA
TOLIMA,VRDA. LA CAJITA
TOLIMA,VRDA. LA CAJITA
TOLIMA,VRDA. LA CAJITA
TOLIMA,EL CENTRO
TOLIMA,EL CENTRO
VALLE,PUERTAS DEL SOL E14
VALLE,LA HACIENDA E17
VALLE,SAN JUAN BOSCO E3
VALLE,VALLADO E15
VALLE,CIUDAD CORDOBA E15
VALLE,ANTONIO NARINHO E16
VALLE,EL CALVARIO E3
VALLE,LLANO VERDE E15
VALLE,CIUDAD CORDOBA E15
VALLE,CGTO JUANCHITO
VALLE,CENTRO
VALLE,EL ALBERGUE
VALLE,VIA BUGA - CGTO. LA HABANA
VALLE,EL CARMEN
VALLE,POPULAR
ANTIOQUIA,LA ASUNCION
ANTIOQUIA,DITAIRES
ANTIOQUIA,SANTA MARIA # 2
ANTIOQUIA,VDA. EL AJIZAL
ANTIOQUIA,LOS NARANJOS
ANTIOQUIA,LOS GIRALDOS
ANTIOQUIA,SANTA CRUZ  C-2
ANTIOQUIA,LOS COLORES C-11
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,BOLIVARIANA C-11
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,BOSTON C-10
ANTIOQUIA,BARRIO COLOMBIA C-14
ANTIOQUIA,SAN BENITO C-10
ANTIOQUIA,EL CHAGUALO C-10
ANTIOQUIA,EVERFIT C-5
ANTIOQUIA,SEVILLA  C-4
ANTIOQUIA,VDA. LA DOCTORA
ARAUCA,MIRAMAR
ATLANTICO,EL SANTUARIO
ATLANTICO,SAN ROQUE
ATLANTICO,CABRERA
ATLANTICO,VILLA CARMEN
BOYACA,BARRIO GAITAN
BOYACA,BARRIO GAITAN
BOYACA,BARRIO MESOPOTAMIA
CALDAS,CAMILO TORRES
CALDAS,ESTADIO
CALDAS,BAJO TABLAZO
CAQUETA,EL CUNDUY
CASANARE,LOS OCOBOS
CAUCA,MACHANGARA
CAUCA,EL RECUERDO
CAUCA,CENTRO
CAUCA,LUIS A ROBLES
CESAR,CENTRO
CORDOBA,CHUCHURUBI
CORDOBA,VILLA DEL RIO
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,CIUDAD SALITRE E-9
CUNDINAMARCA,QUINTA PAREDES E-13
CUNDINAMARCA,RICAURTE E-14
CUNDINAMARCA,LOS CEDRITOS E-1
CUNDINAMARCA,SANTA SOFIA E-12
CUNDINAMARCA,RESTREPO E-15
CUNDINAMARCA,CARVAJAL E-8
CUNDINAMARCA,LAS AMERICAS E-8
CUNDINAMARCA,LAS QUINTAS DEL SUR E-19
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,FRANCISCO JOSE DE CALDASS   E-8
CUNDINAMARCA,VILLA JAVIER E-4
CUNDINAMARCA,MANDALAY I ETAPA E-8
CUNDINAMARCA,LAGO DE CHAPINERO E-2
CUNDINAMARCA,VEINTE DE JULIO E-4
CUNDINAMARCA,LA PAZ BOSA E-7
CUNDINAMARCA,SAN VICTORINO E-3
